"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
"avg_speed",0.582285407769156,0.035058378925234,0.289509650878278,-0.366216136481174,0.253964887250585,-0.0784575631279944,-0.0792097478015051,0.603058638832266,-0.0343053670756239
"sd_speed",0.104478345045353,-0.384915014173435,-0.855134650790845,-0.109363058892731,0.234703639430549,0.0351669388701718,-0.133113667281585,0.152884389598933,-0.0171394485109541
"win_rate",0.341604921296445,-0.606002910866835,0.186285764518299,0.635644426812672,-0.233880462181177,-0.116259473931767,-0.0521487184864392,0.0791197185907188,0.0111611732434171
"ace_pct",0.639335343503066,0.0465672101735855,-0.0250992581638591,-0.108923259966631,0.179950101308636,0.0905183704723478,0.13023961446544,-0.72035868127822,0.0115309557006552
"location_entropy",-0.275838475411806,-0.68871869097034,0.307176448553684,-0.512109047933814,0.0905253831140375,0.0886660844964225,0.233360618945844,-0.146125930378019,0.0331687674983666
"modal_location_WBC_DNCTL",-0.0832550567944588,-0.068037623178394,0.170419267062558,-0.0614214254491434,0.144669133313504,0.0591038646189198,-0.897727649235187,-0.188889447522408,0.299345250048861
"modal_location_WBW_DNCTL",-0.10965171763997,0.0207136803461897,0.00592956889388642,0.126109878488432,0.44769597359378,-0.707445111733992,0.196759855552689,-0.049069623542483,0.479140943173683
"modal_location_WC_DNCTL",0.167915082369286,0.0287448343309627,-0.148091175219223,-0.265928360384717,-0.636067987204352,0.00313945519084284,0.0834458506492196,0.0637331185427863,0.680229306677267
"modal_location_WW_DCTL",-0.0367033042343609,0.0313916131268976,0.0650405961330556,0.292177148390328,0.39899342838057,0.677535587905627,0.224220784041927,0.155782966706932,0.463978606634862
